county,fips,date,cases,deaths,prob_deaths,new_cases,new_deaths,new_prob_deaths,population,cases_per_100k,deaths_per_100k,prob_deaths_per_100k
st_marys,24037,2020-10-09,1361,58,0,0,0,0,111531,1220.288529646466,52.00347885341296,0
talbot,24041,2020-10-09,583,6,0,0,0,0,37211,1566.741017441079,16.12426433043992,0
washington,24043,2020-10-09,1955,41,0,29,0,0,149811,1304.9776051157792,27.367816782479256,0
wicomico,24045,2020-10-09,2175,49,0,18,0,0,102172,2128.7632619504366,47.95834475198684,0
worcester,24047,2020-10-09,1120,29,1,8,0,0,51564,2172.058024978667,56.24078814676906,1.9393375223023814
allegany,24001,2020-10-10,513,23,0,7,0,0,71977,712.7276768967864,31.95465218055768,0
anne_arundel,24003,2020-10-10,10732,243,12,77,0,0,567696,1890.448409007638,42.804599644880355,2.1138073898706353
baltimore,24005,2020-10-10,18887,619,23,95,0,0,827625,2282.072194532548,74.79232744298444,2.7790363993354474
baltimore_city,24510,2020-10-10,16390,474,17,36,0,0,614700,2666.3413047014806,77.11078574914593,2.765576704083293
calvert,24009,2020-10-10,1057,27,1,10,0,0,91082,1160.4927428031883,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-10,680,7,0,3,0,0,32875,2068.4410646387832,21.29277566539924,0
carroll,24013,2020-10-10,2069,123,3,18,0,0,167522,1235.0616635426989,73.42319217774381,1.790809565310825
cecil,24015,2020-10-10,1163,35,1,15,0,0,102517,1134.4459943228928,34.14067910687984,0.975447974482281
charles,24017,2020-10-10,2922,99,2,18,0,0,157671,1853.2260212721426,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-10,633,10,0,8,0,0,32261,1962.1214469483277,30.99717925668764,0
frederick,24021,2020-10-10,4314,126,8,17,0,0,248472,1736.2117260697385,50.70993914807302,3.219678676068128
garrett,24023,2020-10-10,79,1,0,3,0,0,29376,268.9270152505447,3.4041394335511987,0
harford,24025,2020-10-10,3246,72,4,19,0,0,251025,1293.0982969823722,28.68240215118016,1.5934667861766756
howard,24027,2020-10-10,5391,117,6,34,0,0,315327,1709.6537879724858,37.104339304912045,1.9027866310211303
kent,24029,2020-10-10,320,22,2,2,0,0,19593,1633.236359924463,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-10,23505,815,40,102,1,0,1040133,2259.8071592767465,78.35536416977445,3.845662045142304
prince_georges,24033,2020-10-10,30621,810,23,119,0,0,906202,3379.04793853909,89.38404461698386,2.538065464432875
queen_annes,24035,2020-10-10,699,25,1,8,0,0,49355,1416.2698814709756,50.65342923715935,2.026137169486374
somerset,24039,2020-10-10,341,4,0,6,0,0,25737,1324.9407467847846,15.541826941757003,0
st_marys,24037,2020-10-10,1363,58,0,2,0,0,111531,1222.0817530552044,52.00347885341296,0
talbot,24041,2020-10-10,583,6,0,0,0,0,37211,1566.741017441079,16.12426433043992,0
washington,24043,2020-10-10,1972,41,0,17,0,0,149811,1316.325236464612,27.367816782479256,0
wicomico,24045,2020-10-10,2190,49,0,15,0,0,102172,2143.4443878949223,47.95834475198684,0
worcester,24047,2020-10-10,1125,29,1,5,0,0,51564,2181.754712590179,56.24078814676906,1.9393375223023814
allegany,24001,2020-10-11,524,23,0,11,0,0,71977,728.010336635314,31.95465218055768,0
anne_arundel,24003,2020-10-11,10787,244,13,55,1,1,567696,1900.1366928778782,42.98075026070291,2.2899580056931876
baltimore,24005,2020-10-11,18974,622,23,87,3,0,827625,2292.5842017822083,75.1548104515934,2.7790363993354474
baltimore_city,24510,2020-10-11,16448,476,17,58,2,0,614700,2675.776801691882,77.4361477143322,2.765576704083293
calvert,24009,2020-10-11,1066,27,1,9,0,0,91082,1170.3739487494786,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-11,683,8,0,3,1,0,32875,2077.566539923954,24.334600760456272,0
carroll,24013,2020-10-11,2079,123,3,10,0,0,167522,1241.0310287604016,73.42319217774381,1.790809565310825
cecil,24015,2020-10-11,1168,35,1,5,0,0,102517,1139.3232341953042,34.14067910687984,0.975447974482281
charles,24017,2020-10-11,2935,99,2,13,0,0,157671,1861.4710377938875,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-11,639,10,0,6,0,0,32261,1980.7197545023403,30.99717925668764,0
frederick,24021,2020-10-11,4340,127,8,26,1,0,248472,1746.6756817669595,51.112398982581546,3.219678676068128
garrett,24023,2020-10-11,81,1,0,2,0,0,29376,275.7352941176471,3.4041394335511987,0
harford,24025,2020-10-11,3262,73,4,16,1,0,251025,1299.472164127079,29.08076884772433,1.5934667861766756
howard,24027,2020-10-11,5422,117,6,31,0,0,315327,1719.4848522327613,37.104339304912045,1.9027866310211303
kent,24029,2020-10-11,322,22,2,2,0,0,19593,1643.4440871739907,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-11,23601,815,40,96,0,0,1040133,2269.0367481850876,78.35536416977445,3.845662045142304
prince_georges,24033,2020-10-11,30692,813,23,71,3,0,906202,3386.8828362771214,89.71509663408379,2.538065464432875
queen_annes,24035,2020-10-11,704,25,1,5,0,0,49355,1426.4005673184074,50.65342923715935,2.026137169486374
somerset,24039,2020-10-11,342,4,0,1,0,0,25737,1328.8262035202238,15.541826941757003,0
st_marys,24037,2020-10-11,1370,58,0,7,0,0,111531,1228.3580349857887,52.00347885341296,0
talbot,24041,2020-10-11,587,6,0,4,0,0,37211,1577.490526994706,16.12426433043992,0
washington,24043,2020-10-11,1986,41,0,14,0,0,149811,1325.6703446342392,27.367816782479256,0
wicomico,24045,2020-10-11,2216,49,0,26,0,0,102172,2168.8916728653644,47.95834475198684,0
worcester,24047,2020-10-11,1129,29,1,4,0,0,51564,2189.5120626793887,56.24078814676906,1.9393375223023814
allegany,24001,2020-10-12,525,23,0,1,0,0,71977,729.3996693388166,31.95465218055768,0
anne_arundel,24003,2020-10-12,10875,245,12,88,1,0,567696,1915.6379470702632,43.15690087652547,2.1138073898706353
baltimore,24005,2020-10-12,19043,622,23,69,0,0,827625,2300.9213109802145,75.1548104515934,2.7790363993354474
baltimore_city,24510,2020-10-12,16508,476,17,60,0,0,614700,2685.5376606474706,77.4361477143322,2.765576704083293
calvert,24009,2020-10-12,1073,27,1,7,0,0,91082,1178.0593311521486,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-12,683,8,0,0,0,0,32875,2077.566539923954,24.334600760456272,0
carroll,24013,2020-10-12,2086,123,3,7,0,0,167522,1245.2095844127937,73.42319217774381,1.790809565310825
cecil,24015,2020-10-12,1172,35,1,4,0,0,102517,1143.2250260932333,34.14067910687984,0.975447974482281
charles,24017,2020-10-12,2942,99,2,7,0,0,157671,1865.9106620748266,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-12,642,10,0,3,0,0,32261,1990.0189082793465,30.99717925668764,0
frederick,24021,2020-10-12,4359,127,8,19,0,0,248472,1754.3224186226214,51.112398982581546,3.219678676068128
garrett,24023,2020-10-12,82,1,0,1,0,0,29376,279.1394335511983,3.4041394335511987,0
harford,24025,2020-10-12,3272,73,4,10,0,0,251025,1303.4558310925208,29.08076884772433,1.5934667861766756
howard,24027,2020-10-12,5459,117,6,37,0,0,315327,1731.2187031240587,37.104339304912045,1.9027866310211303
kent,24029,2020-10-12,322,22,2,0,0,0,19593,1643.4440871739907,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-12,23696,815,40,95,0,0,1040133,2278.170195542301,78.35536416977445,3.845662045142304
prince_georges,24033,2020-10-12,30762,814,23,70,1,0,906202,3394.6073833427868,89.82544730645044,2.538065464432875
queen_annes,24035,2020-10-12,704,25,1,0,0,0,49355,1426.4005673184074,50.65342923715935,2.026137169486374
somerset,24039,2020-10-12,343,4,0,1,0,0,25737,1332.7116602556632,15.541826941757003,0
st_marys,24037,2020-10-12,1371,59,0,1,1,0,111531,1229.2546466901579,52.90009055778214,0
talbot,24041,2020-10-12,589,6,0,2,0,0,37211,1582.8652817715192,16.12426433043992,0
washington,24043,2020-10-12,1993,41,0,7,0,0,149811,1330.3428987190525,27.367816782479256,0
wicomico,24045,2020-10-12,2230,49,0,14,0,0,102172,2182.5940570802177,47.95834475198684,0
worcester,24047,2020-10-12,1130,29,1,1,0,0,51564,2191.451400201691,56.24078814676906,1.9393375223023814
allegany,24001,2020-10-13,528,23,0,3,0,0,71977,733.5676674493241,31.95465218055768,0
anne_arundel,24003,2020-10-13,10915,246,12,40,1,0,567696,1922.6839717031653,43.33305149234801,2.1138073898706353
baltimore,24005,2020-10-13,19102,624,23,59,2,0,827625,2308.0501434828575,75.39646579066607,2.7790363993354474
baltimore_city,24510,2020-10-13,16543,477,17,35,1,0,614700,2691.23149503823,77.59882869692532,2.765576704083293
calvert,24009,2020-10-13,1074,27,1,1,0,0,91082,1179.1572429239586,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-13,684,8,0,1,0,0,32875,2080.608365019011,24.334600760456272,0
carroll,24013,2020-10-13,2092,123,3,6,0,0,167522,1248.7912035434153,73.42319217774381,1.790809565310825
cecil,24015,2020-10-13,1179,35,1,7,0,0,102517,1150.0531619146093,34.14067910687984,0.975447974482281
charles,24017,2020-10-13,2947,99,2,5,0,0,157671,1869.0818222754976,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-13,642,10,0,0,0,0,32261,1990.0189082793465,30.99717925668764,0
frederick,24021,2020-10-13,4379,127,8,20,0,0,248472,1762.3716153127918,51.112398982581546,3.219678676068128
garrett,24023,2020-10-13,82,1,0,0,0,0,29376,279.1394335511983,3.4041394335511987,0
harford,24025,2020-10-13,3288,73,4,16,0,0,251025,1309.8296982372274,29.08076884772433,1.5934667861766756
howard,24027,2020-10-13,5473,117,6,14,0,0,315327,1735.658538596441,37.104339304912045,1.9027866310211303
kent,24029,2020-10-13,325,22,2,3,0,0,19593,1658.7556780482823,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-13,23817,816,40,121,1,0,1040133,2289.8033232288562,78.451505720903,3.845662045142304
prince_georges,24033,2020-10-13,30878,816,23,116,2,0,906202,3407.408061337318,90.04614865118373,2.538065464432875
queen_annes,24035,2020-10-13,705,25,1,1,0,0,49355,1428.4267044878939,50.65342923715935,2.026137169486374
somerset,24039,2020-10-13,345,4,0,2,0,0,25737,1340.4825737265417,15.541826941757003,0
st_marys,24037,2020-10-13,1373,59,0,2,0,0,111531,1231.0478700988963,52.90009055778214,0
talbot,24041,2020-10-13,589,6,0,0,0,0,37211,1582.8652817715192,16.12426433043992,0
washington,24043,2020-10-13,2008,41,0,15,0,0,149811,1340.3555146150816,27.367816782479256,0
wicomico,24045,2020-10-13,2242,49,0,12,0,0,102172,2194.3389578358065,47.95834475198684,0
worcester,24047,2020-10-13,1133,29,1,3,0,0,51564,2197.269412768598,56.24078814676906,1.9393375223023814
allegany,24001,2020-10-14,536,23,0,8,0,0,71977,744.6823290773442,31.95465218055768,0
anne_arundel,24003,2020-10-14,10986,248,12,71,2,0,567696,1935.1906654265665,43.68535272399313,2.1138073898706353
baltimore,24005,2020-10-14,19176,624,23,74,0,0,827625,2316.9913910285454,75.39646579066607,2.7790363993354474
baltimore_city,24510,2020-10-14,16584,478,17,41,1,0,614700,2697.9014153245485,77.76150967951847,2.765576704083293
calvert,24009,2020-10-14,1078,27,1,4,0,0,91082,1183.5488900111986,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-14,686,8,0,2,0,0,32875,2086.692015209125,24.334600760456272,0
carroll,24013,2020-10-14,2099,124,3,7,1,0,167522,1252.969759195807,74.0201286995141,1.790809565310825
cecil,24015,2020-10-14,1190,35,1,11,0,0,102517,1160.7830896339144,34.14067910687984,0.975447974482281
charles,24017,2020-10-14,2962,99,2,15,0,0,157671,1878.595302877511,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-14,644,10,0,2,0,0,32261,1996.218344130684,30.99717925668764,0
frederick,24021,2020-10-14,4399,127,8,20,0,0,248472,1770.420812002962,51.112398982581546,3.219678676068128
garrett,24023,2020-10-14,87,1,0,5,0,0,29376,296.16013071895424,3.4041394335511987,0
harford,24025,2020-10-14,3317,73,4,29,0,0,251025,1321.3823324370082,29.08076884772433,1.5934667861766756
howard,24027,2020-10-14,5487,117,6,14,0,0,315327,1740.098374068824,37.104339304912045,1.9027866310211303
kent,24029,2020-10-14,325,22,2,0,0,0,19593,1658.7556780482823,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-14,23926,819,40,109,3,0,1040133,2300.282752301869,78.73993037428866,3.845662045142304
prince_georges,24033,2020-10-14,30969,816,24,91,0,1,906202,3417.449972522683,90.04614865118373,2.6484161367995216
queen_annes,24035,2020-10-14,711,25,1,6,0,0,49355,1440.583527504812,50.65342923715935,2.026137169486374
somerset,24039,2020-10-14,358,4,0,13,0,0,25737,1390.993511287252,15.541826941757003,0
st_marys,24037,2020-10-14,1375,59,0,2,0,0,111531,1232.8410935076347,52.90009055778214,0
talbot,24041,2020-10-14,593,6,0,4,0,0,37211,1593.614791325146,16.12426433043992,0
washington,24043,2020-10-14,2039,41,0,31,0,0,149811,1361.0482541335416,27.367816782479256,0
wicomico,24045,2020-10-14,2248,49,0,6,0,0,102172,2200.2114082136004,47.95834475198684,0
worcester,24047,2020-10-14,1143,29,1,10,0,0,51564,2216.6627879916223,56.24078814676906,1.9393375223023814
allegany,24001,2020-10-15,538,23,0,2,0,0,71977,747.4609944843492,31.95465218055768,0
anne_arundel,24003,2020-10-15,11053,250,12,67,2,0,567696,1946.9927566866775,44.03765395563823,2.1138073898706353
baltimore,24005,2020-10-15,19275,626,23,99,2,0,827625,2328.953330312642,75.6381211297387,2.7790363993354474
baltimore_city,24510,2020-10-15,16647,477,17,63,0,0,614700,2708.150317227916,77.59882869692532,2.765576704083293
calvert,24009,2020-10-15,1082,27,1,4,0,0,91082,1187.9405370984389,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-15,688,8,0,2,0,0,32875,2092.775665399239,24.334600760456272,0
carroll,24013,2020-10-15,2108,125,3,9,1,0,167522,1258.3421878917397,74.61706522128438,1.790809565310825
cecil,24015,2020-10-15,1192,35,1,2,0,0,102517,1162.733985582879,34.14067910687984,0.975447974482281
charles,24017,2020-10-15,2983,99,2,21,0,0,157671,1891.914175720329,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-15,653,10,0,9,0,0,32261,2024.1158054617028,30.99717925668764,0
frederick,24021,2020-10-15,4436,129,8,37,2,0,248472,1785.3118258797772,51.91731865159856,3.219678676068128
garrett,24023,2020-10-15,88,1,0,1,0,0,29376,299.56427015250546,3.4041394335511987,0
harford,24025,2020-10-15,3335,73,4,18,0,0,251025,1328.5529329748033,29.08076884772433,1.5934667861766756
howard,24027,2020-10-15,5508,117,6,21,0,0,315327,1746.7581272773975,37.104339304912045,1.9027866310211303
kent,24029,2020-10-15,326,22,2,1,0,0,19593,1663.8595416730466,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-15,24015,820,40,89,1,0,1040133,2308.8393503523107,78.83607192541723,3.845662045142304
prince_georges,24033,2020-10-15,31102,817,24,133,1,0,906202,3432.1266119474467,90.15649932355038,2.6484161367995216
queen_annes,24035,2020-10-15,714,25,1,3,0,0,49355,1446.6619390132712,50.65342923715935,2.026137169486374
somerset,24039,2020-10-15,363,5,0,5,1,0,25737,1410.420794964448,19.427283677196254,0
st_marys,24037,2020-10-15,1382,59,0,7,0,0,111531,1239.1173754382191,52.90009055778214,0
talbot,24041,2020-10-15,596,6,0,3,0,0,37211,1601.6769234903659,16.12426433043992,0
washington,24043,2020-10-15,2054,42,0,15,1,0,149811,1371.0608700295707,28.03532450888119,0
wicomico,24045,2020-10-15,2259,49,0,11,0,0,102172,2210.9775672395567,47.95834475198684,0
worcester,24047,2020-10-15,1151,29,1,8,0,0,51564,2232.1774881700408,56.24078814676906,1.9393375223023814
allegany,24001,2020-10-16,543,23,0,5,0,0,71977,754.4076580018617,31.95465218055768,0
anne_arundel,24003,2020-10-16,11151,250,12,98,0,0,567696,1964.2555170372875,44.03765395563823,2.1138073898706353
baltimore,24005,2020-10-16,19403,627,23,128,1,0,827625,2344.419272013291,75.75894879927503,2.7790363993354474
baltimore_city,24510,2020-10-16,16681,478,17,34,1,0,614700,2713.6814706360824,77.76150967951847,2.765576704083293
calvert,24009,2020-10-16,1098,27,1,16,0,0,91082,1205.5071254473992,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-16,687,8,0,0,0,0,32875,2089.733840304182,24.334600760456272,0
carroll,24013,2020-10-16,2120,125,3,12,0,0,167522,1265.5054261529829,74.61706522128438,1.790809565310825
cecil,24015,2020-10-16,1244,35,1,52,0,0,102517,1213.4572802559576,34.14067910687984,0.975447974482281
charles,24017,2020-10-16,2991,99,2,8,0,0,157671,1896.9880320414027,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-16,661,10,0,8,0,0,32261,2048.913548867053,30.99717925668764,0
frederick,24021,2020-10-16,4464,129,8,28,0,0,248472,1796.580701246016,51.91731865159856,3.219678676068128
garrett,24023,2020-10-16,94,1,0,6,0,0,29376,319.9891067538126,3.4041394335511987,0
harford,24025,2020-10-16,3353,73,4,18,0,0,251025,1335.7235335125984,29.08076884772433,1.5934667861766756
howard,24027,2020-10-16,5534,117,6,26,0,0,315327,1755.0035360118225,37.104339304912045,1.9027866310211303
kent,24029,2020-10-16,326,22,2,0,0,0,19593,1663.8595416730466,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-16,24174,820,40,159,0,0,1040133,2324.1258569817514,78.83607192541723,3.845662045142304
prince_georges,24033,2020-10-16,31210,817,24,108,0,0,906202,3444.044484563044,90.15649932355038,2.6484161367995216
queen_annes,24035,2020-10-16,719,25,1,5,0,0,49355,1456.7926248607032,50.65342923715935,2.026137169486374
somerset,24039,2020-10-16,368,5,0,5,0,0,25737,1429.8480786416444,19.427283677196254,0
st_marys,24037,2020-10-16,1385,59,0,3,0,0,111531,1241.8072105513265,52.90009055778214,0
talbot,24041,2020-10-16,602,6,0,6,0,0,37211,1617.8011878208058,16.12426433043992,0
washington,24043,2020-10-16,2075,42,0,21,0,0,149811,1385.078532284011,28.03532450888119,0
wicomico,24045,2020-10-16,2287,49,0,28,0,0,102172,2238.3823356692633,47.95834475198684,0
worcester,24047,2020-10-16,1159,29,1,8,0,0,51564,2247.69218834846,56.24078814676906,1.9393375223023814
allegany,24001,2020-10-17,551,23,0,8,0,0,71977,765.5223196298817,31.95465218055768,0
anne_arundel,24003,2020-10-17,11222,251,12,71,1,0,567696,1976.7622107606887,44.213804571460784,2.1138073898706353
baltimore,24005,2020-10-17,19494,630,23,91,3,0,827625,2355.4145899410964,76.12143180788401,2.7790363993354474
baltimore_city,24510,2020-10-17,16773,479,17,92,1,0,614700,2728.648121034651,77.9241906621116,2.765576704083293
calvert,24009,2020-10-17,1113,27,1,15,0,0,91082,1221.9758020245492,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-17,699,8,0,12,0,0,32875,2126.235741444867,24.334600760456272,0
carroll,24013,2020-10-17,2128,125,3,8,0,0,167522,1270.2809183271452,74.61706522128438,1.790809565310825
cecil,24015,2020-10-17,1262,35,1,18,0,0,102517,1231.0153437966387,34.14067910687984,0.975447974482281
charles,24017,2020-10-17,3007,99,2,16,0,0,157671,1907.13574468355,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-17,679,10,0,18,0,0,32261,2104.7084715290907,30.99717925668764,0
frederick,24021,2020-10-17,4498,129,8,34,0,0,248472,1810.2643356193053,51.91731865159856,3.219678676068128
garrett,24023,2020-10-17,96,1,0,2,0,0,29376,326.79738562091507,3.4041394335511987,0
harford,24025,2020-10-17,3374,73,4,21,0,0,251025,1344.0892341400258,29.08076884772433,1.5934667861766756
howard,24027,2020-10-17,5566,117,6,32,0,0,315327,1765.1517313772688,37.104339304912045,1.9027866310211303
kent,24029,2020-10-17,326,22,2,0,0,0,19593,1663.8595416730466,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-17,24291,820,40,117,0,0,1040133,2335.3744184637926,78.83607192541723,3.845662045142304
prince_georges,24033,2020-10-17,31367,819,24,157,2,0,906202,3461.3695401246077,90.37720066828368,2.6484161367995216
queen_annes,24035,2020-10-17,725,25,1,6,0,0,49355,1468.9494478776214,50.65342923715935,2.026137169486374
somerset,24039,2020-10-17,377,5,0,9,0,0,25737,1464.8171892605974,19.427283677196254,0
