zip,population
08340,1251
08341,2305
08343,5288
08344,4818
08345,566
08346,695
08348,188
08349,1658
08350,629
08352,615
08353,374
08360,42197
08361,18730
08401,38372
08402,6076
08403,967
08406,10232
08501,6220
08502,11203
08505,18078
08510,5753
08511,867
08512,11080
08514,5046
08515,6396
08518,5414
08520,27093
08525,4788
08527,56261
08528,86
08530,7458
08533,6604
08534,13167
08535,4711
08536,19793
08540,48968
08542,5927
08550,19246
08551,5157
08553,598
08554,3947
08555,802
08558,7598
08559,5110
08560,3623
08561,320
08562,4460
08608,893
08609,12759
08610,30493
08611,26608
08618,39731
08619,21013
08620,12052
08628,9315
08629,14108
08638,22294
08640,7753
08641,4478
08648,31725
08690,18676
08691,16033
08701,100763
08720,770
08721,20873
08722,11210
08723,32944
08724,40924
08730,4709
08731,19956
08732,1357
08733,2713
08734,8624
08735,3874
08736,12991
08738,1164
08740,1733
08741,2640
08742,24292
08750,3117
08751,4379
08752,2204
08753,63026
08755,25835
08757,33999
08758,7674
08759,32803
08801,8990
08802,4035
08804,2540
08805,11974
08807,38748
08808,142
08809,6013
08810,9049
08812,14422
08816,46660
08817,44823
08820,38796
08821,377
08822,31119
08823,9301
08824,12301
08825,4327
08826,5361
08827,4085
08828,2283
08829,3558
08830,17940
08831,50174
08832,2706
08833,8412
08835,10283
08836,3766
08837,17208
08840,16392
08844,39520
08846,13659
08848,8355
08850,8488
08852,18052
08853,5243
08854,56931
08857,40335
08858,147
08859,22312
08861,53879
08863,12570
08865,28846
08867,5097
08869,7797
08872,20324
08873,53686
08876,22059
08879,22733
08880,4550
08882,16024
08884,8293
08886,7285
08887,1004
08889,9562
08890,15
08901,57659
08902,41135
08904,13992
10001,22924
10002,74993
10003,54682
10004,3028
10005,8831
10006,3454
10007,7023
10009,57925
10010,33730
10011,50472
10012,23411
10013,28709
10014,30738
10016,51057
10017,15801
10018,9687
10019,43703
10020,0
10021,46215
10022,31125
10023,62435
10024,59001
10025,92805
10026,39363
10027,64548
10028,47793
10029,79597
10030,29882
10031,60254
10032,64264
10033,59607
10034,42910
10035,35743
10036,27428
10037,21139
10038,22800
10039,27726
10040,44571
10044,11682
10065,28109
10069,5085
10075,21556
10103,0
10110,0
10111,0
10112,0
10115,0
10119,0
10128,59256
10152,0
10153,0
10154,0
10162,1584
10165,0
10167,0
10168,0
10169,0
10170,0
10171,0
10172,0
10173,0
10174,0
10177,0
10199,148
10271,0
10278,0
10279,43
10280,9384
10282,5593
10301,38733
10302,18204
10303,25947
10304,41064
10305,42298
10306,53142
10307,15232
10308,30186
10309,33531
10310,23262
10311,0
10312,61741
10314,90761
10451,47798
10452,76078
10453,79606
10454,38203
10455,42283
10456,94218
10457,74554
10458,83960
10459,48351
10460,59505
10461,50348
10462,76756
10463,71360
10464,4434
10465,44205
10466,72479
10467,103732
10468,78647
10469,73870
10470,15432
10471,21896
10472,68796
10473,59609
10474,12127
10475,43208
10501,1394
10502,5567
10503,173
10504,8254
10505,925
10506,5693
10507,7068
10509,19461
10510,10381
10511,2158
10512,24716
10514,12389
10516,5542
10517,420
10518,1231
10519,220
10520,13152
10522,11027
10523,9077
10524,4227
10526,1572
10527,774
10528,13128
10530,12791
10532,4968
10533,7551
10535,427
10536,10853
10537,2106
10538,16545
10541,26656
10543,20715
10545,129
10546,1496
10547,7737
10548,3817
10549,16465
10550,37817
10552,19569
10553,10429
10560,4825
10562,31772
10566,23951
10567,20563
10570,12893
10573,38861
10576,4891
10577,6373
10578,868
10579,8483
10580,17391
10583,40013
10588,2808
10589,8751
10590,7060
10591,23077
10594,5215
10595,8341
10596,1310
10597,851
10598,29492
10601,11612
10603,17843
10604,11045
10605,18643
10606,16600
10607,7194
10701,59312
10703,21854
10704,32223
10705,40733
10706,8734
10707,10316
10708,21935
10709,9663
10710,26410
10801,41759
10803,12544
10804,14753
10805,19215
10901,23538
10910,0
10911,0
10913,5610
10914,395
10915,98
10916,4361
10917,1855
10918,12287
10919,1491
10920,9008
10921,3911
10922,1562
10923,8244
10924,13389
10925,3878
10926,3467
10927,12081
10928,4057
10930,8990
10931,1017
10932,104
10933,422
10940,49068
10941,13176
10950,50895
10952,41834
10953,96
10954,23354
10956,31619
10958,3365
10960,15684
10962,5314
10963,4276
10964,1283
10965,15517
10968,2363
10969,1379
10970,10055
10973,2123
10974,3175
10975,257
10976,2357
10977,64882
10979,171
10980,13943
10983,6178
10984,2780
10985,189
10986,1791
10987,3342
10988,889
10989,9300
10990,20010
10992,8951
10993,5433
10994,7326
10996,6673
10998,3157
11001,27867
11003,45263
11004,15234
11005,1749
11010,25068
11020,5728
11021,18185
11023,9215
11024,8101
11030,18578
11040,41877
11042,522
11050,30132
11096,8311
11101,30043
11102,30800
11103,36140
11104,26119
11105,37382
11106,38363
11109,5981
11201,62823
11203,75451
11204,76978
11205,46064
11206,88349
11207,91972
11208,98660
11209,67809
11210,67040
11211,102624
11212,76527
11213,66295
11214,92946
11215,70156
11216,56308
11217,41407
11218,74508
11219,90036
11220,95643
11221,83835
11222,36492
11223,81789
11224,46707
11225,58882
11226,100277
11228,44994
11229,83615
11230,89075
11231,37845
11232,27602
11233,76819
11234,95666
11235,78128
11236,100331
11237,49310
11238,54540
11239,13244
11351,0
11354,55200
11355,80853
11356,23362
11357,39902
11358,37190
11359,0
11360,19621
11361,27246
11362,18721
11363,6952
11364,36806
11365,44983
11366,14650
11367,41824
11368,112425
11369,34118
11370,32514
11371,0
11372,61844
11373,93967
11374,42653
11375,73488
11377,86421
11378,37279
11379,37851
11385,106717
11411,20759
11412,37458
11413,42443
11414,29219
11415,19372
11416,27125
11417,31927
11418,38517
11419,49618
11420,48489
11421,41002
11422,32082
11423,31400
11424,0
11425,0
11426,20801
11427,24037
11428,18929
11429,27403
11430,198
11432,62053
11433,36489
11434,65791
11435,59296
11436,20077
11451,0
11501,19393
11507,7286
11509,2153
11510,33484
11514,4597
11516,7670
11518,10101
11520,43408
11530,28454
11542,27773
11545,12390
11547,776
11548,2963
11549,2901
11550,57652
11552,25178
11553,25869
11554,37358
11556,0
11557,7480
11558,8217
11559,8181
11560,6365
11561,37662
11563,21965
11565,8696
11566,33401
11568,4704
11569,1080
11570,27722
11572,29846
11575,16546
11576,12099
11577,12808
11579,5209
11580,43714
11581,21275
11590,46560
11596,10561
11598,13715
11691,67094
11692,20991
11693,12919
11694,21354
11697,3540
11701,28149
11702,13788
11703,15952
11704,40285
11705,7565
11706,68773
11709,6708
11710,34237
11713,9710
11714,22714
11715,4832
11716,9957
11717,63054
11718,3069
11719,3604
11720,28556
11721,6086
11722,32524
11724,3160
11725,29578
11726,20558
11727,29823
11729,27419
11730,13860
11731,30357
11732,3764
11733,16545
11735,33454
11738,17352
11739,1027
11740,9070
11741,27149
11742,12566
11743,41938
11746,68491
11747,18922
11749,3345
11751,14559
11752,9564
11753,12596
11754,18086
11755,12510
11756,43099
11757,44115
11758,53424
11762,22606
11763,29018
11764,12723
11765,723
11766,12414
11767,15783
11768,21158
11769,8706
11770,57
11771,9500
11772,45964
11776,24666
11777,8951
11778,11641
11779,38063
11780,15753
11782,14915
11783,21265
11784,24992
11786,6111
11787,34099
11788,16228
11789,8380
11790,17694
11791,26121
11792,8688
11793,31238
11794,2952
11795,24982
11796,3826
11797,8737
11798,15033
11801,40340
11803,28018
11804,4916
11901,27486
11930,893
11931,44
11932,1138
11933,7302
11934,8006
11935,3199
11937,15984
11939,954
11940,5404
11941,2004
11942,4597
11944,4121
11946,15145
11947,511
11948,922
11949,14863
11950,15884
11951,12391
11952,4841
11953,13401
11954,3655
11955,3785
11956,212
11957,782
11958,698
11959,784
11960,696
11961,13330
11962,309
11963,7430
11964,2054
11965,690
11967,27649
11968,10667
11970,264
11971,6235
11972,1171
11973,43
11975,223
11976,1996
11977,2455
11978,3058
11980,5604
12007,0
12008,609
12009,8036
12010,28221
12015,3006
12017,376
12018,7324
12019,14429
12020,33456
12022,591
12023,2134
12024,0
12025,5404
12027,3815
12028,929
12029,1104
12031,182
12032,853
12033,7924
12035,856
12036,224
12037,4444
12040,163
12041,638
12042,196
12043,8171
12045,475
12046,1025
12047,20935
12051,6421
12052,1597
12053,4621
12054,16649
12056,2743
12057,2036
12058,1656
12059,1657
12060,1551
12061,9325
12062,1730
12063,400
12064,380
12065,42868
12066,1784
12067,1635
12068,3083
12069,213
12070,1860
12071,398
12072,2884
12074,2895
12075,2850
12076,1514
12077,6823
12078,23381
12083,3760
12084,4959
12085,434
12086,1505
12087,1053
12089,115
12090,6139
12092,706
12093,1632
12094,2550
12095,12228
12106,2427
12108,395
12110,22041
12115,127
12116,1666
12117,3094
12118,15218
12120,623
12121,1597
12122,4313
12123,5492
12124,675
12125,1385
12130,729
12131,85
12132,267
12134,4186
12136,699
12137,1762
12138,3300
12139,156
12140,1552
12143,4800
12144,20272
12147,529
12148,4414
12149,2388
12150,895
12151,792
12153,1027
12154,2807
12155,1809
12156,1151
12157,4228
12158,6852
12159,7845
12160,872
12161,199
12164,347
12165,191
12166,1193
12167,2737
12168,2053
12169,222
12170,5061
12172,271
12173,2100
12174,316
12175,570
12176,517
12177,305
12180,53437
12182,14928
12183,2591
12184,6871
12185,2262
12186,6047
12187,598
12188,10952
12189,17563
12190,851
12192,1954
12193,1828
12194,121
12195,121
12196,3371
12197,2023
12198,7772
12202,9624
12203,31251
12204,7628
12205,27212
12206,15944
12207,1688
12208,21896
12209,9383
12210,9706
12211,10752
12222,6153
12302,27407
12303,28233
12304,22833
12305,5059
12306,26599
12307,6115
12308,15422
12309,30397
12401,35339
12404,3306
12405,652
12406,922
12407,137
12409,771
12410,471
12411,389
12412,562
12413,2815
12414,10203
12416,281
12417,429
12418,573
12419,540
12420,318
12421,274
12422,307
12423,1089
12424,276
12427,392
12428,7022
12429,294
12430,1147
12431,1129
12432,431
12433,549
12434,754
12435,308
12436,39
12438,32
12439,290
12440,1999
12441,68
12442,785
12443,3378
12444,486
12446,4902
12448,464
12449,3433
12450,154
12451,1536
12452,252
12453,291
12454,363
12455,1749
12456,851
12457,893
12458,2804
12459,196
12460,373
12461,1718
12463,1594
12464,653
12465,199
12466,2402
12468,1069
12469,605
12470,480
12471,252
12472,1472
12473,785
12474,1082
12475,315
12477,18162
12480,733
12481,1398
12482,369
12483,285
12484,2671
12485,1502
12486,1558
12487,3483
12489,1078
12490,28
12491,1535
12492,210
12493,233
12494,628
12495,182
12496,1463
12498,5005
12501,2719
12502,1223
12503,520
12504,1498
12507,236
12508,19747
12512,155
12513,354
12514,2905
12515,1499
12516,1640
12517,455
12518,5988
12520,2947
12521,1431
12522,4833
12523,1512
12524,15964
12525,2858
12526,3639
12527,0
12528,12871
12529,2730
12530,117
12531,3323
12533,25406
12534,17967
12538,13996
12540,8071
12542,5537
12543,3395
12545,4750
12546,2815
12547,2899
12548,1213
12549,11235
12550,54988
12553,26465
12561,18731
12563,8555
12564,6995
12565,1165
12566,11003
12567,2951
12569,10268
12570,7322
12571,9999
12572,8596
12574,405
12575,2028
12577,1972
12578,2206
12580,4434
12581,2313
12582,6272
12583,2465
12585,870
12586,12129
12589,17017
12590,34711
12592,1243
12594,4357
12601,41539
12603,42589
12604,603
12701,11626
12719,1284
12720,113
12721,6394
12722,92
12723,1561
12724,256
12725,130
12726,1266
12729,1791
12732,689
12733,1642
12734,903
12736,58
12737,1782
12738,328
12740,1958
12741,175
12742,90
12743,413
12745,143
12746,1004
12747,1992
12748,2160
12749,331
12750,417
12751,926
12752,251
12754,6608
12758,3908
12759,2000
12760,416
12762,709
12763,648
12764,1583
12765,1095
12766,452
12767,136
12768,794
12769,160
12770,293
12771,14757
12775,1986
12776,2214
12777,850
12778,628
12779,1959
12780,2097
12781,240
12783,1992
12784,46
12785,1119
12786,271
12787,377
12788,2717
12789,1952
12790,3956
12791,485
12792,205
12801,14381
12803,8525
12804,26272
12808,328
12809,3493
12810,747
12811,28
12812,104
12814,1354
12815,1072
12816,4269
12817,2119
12819,323
12821,2766
12822,6123
12823,472
12824,970
12827,3665
12828,8546
12831,17228
12832,6569
12833,4182
12834,6286
12835,2328
12836,698
12837,1059
12838,530
12839,13265
12841,107
12842,811
12843,420
12844,269
12845,4647
12846,3243
12847,413
12849,346
12850,3204
12851,368
12852,428
12853,1577
12855,242
12856,137
12857,629
12858,113
12859,2489
12860,597
12861,612
12862,5
12863,729
12864,24
12865,3688
12866,39178
12870,1576
12871,4492
12872,47
12873,856
12874,153
12878,621
12883,4885
12884,539
12885,4432
12886,258
12887,4919
12901,32846
12903,1215
12910,2006
12911,25
12912,2119
12913,1162
12914,902
12916,2056
12917,1332
12918,2208
12919,3121
12920,2339
12921,2464
12922,39
12923,589
12924,88
12926,2192
12927,262
12928,1858
12929,3916
12930,756
12932,1194
12933,52
12934,967
12935,1651
12936,409
12937,2045
12939,211
12941,1345
12942,846
12943,373
12944,4100
12945,581
12946,4790
12950,735
12952,493
12953,15569
12955,381
12956,1370
12957,1899
12958,2362
12959,1108
12960,1099
12961,212
12962,5831
12964,186
12965,596
12966,2685
12967,1186
12969,410
12970,984
12972,6034
12973,86
12974,1602
12975,264
12976,213
12977,1849
12978,303
12979,2223
12980,1276
12981,2301
12983,7371
12985,1277
12986,6071
12987,198
12989,1024
12992,4517
12993,1387
12996,2079
12997,1199
12998,363
13020,110
13021,38114
13024,1723
13026,1734
13027,32949
13028,1109
13029,7243
13030,4057
13031,15451
13032,12057
13033,3801
13034,1987
13035,8851
13036,8798
13037,9442
13039,16837
13040,2434
13041,11453
13042,2604
13044,2621
13045,29223
13051,299
13052,1522
13053,4980
13054,1665
13057,13772
13060,2809
13061,1073
13062,40
13063,1988
13064,161
13066,12550
13068,5160
13069,24511
13071,895
13072,738
13073,6475
13074,4078
13076,2314
13077,7135
13078,10607
13080,3329
13081,1105
13082,4380
13083,2069
13084,3734
13087,66
13088,21986
13090,29758
13092,2479
13101,2301
13102,32
13103,287
13104,15515
13108,6050
13110,2038
13111,1616
13112,1843
13113,304
13114,6120
13115,185
13116,3504
13117,264
13118,6039
13120,2250
13122,1289
13123,511
13124,94
13126,36335
13131,3736
13132,3397
13134,208
13135,6689
13136,407
13138,0
13140,4509
13141,577
13142,6338
13143,2706
13144,1986
13145,1566
13146,2354
13147,1147
13148,10605
13152,8208
13153,382
13155,586
13156,1896
13157,552
13158,1539
13159,5348
13160,2055
13162,560
13163,473
13164,2587
13165,10559
13166,5572
13167,3215
13202,6581
13203,16528
13204,18728
13205,17479
13206,16360
13207,13135
13208,22738
13209,12940
13210,28234
13211,6145
13212,21349
13214,8685
13215,14892
13219,14781
13224,8296
13290,0
13301,108
13302,1722
13303,1113
13304,1593
13305,249
13308,3106
13309,5823
13310,624
13312,391
13313,484
13314,373
13315,1543
13316,6179
13317,3954
13318,1305
13319,811
13320,2102
13321,917
13322,902
13323,11097
13324,2382
13325,1067
13326,5584
13327,2056
13328,1554
13329,4330
13331,120
13332,2939
13333,34
13334,1121
13335,1519
13337,595
13338,1121
13339,6396
13340,8075
13341,107
13342,202
13343,1772
13345,174
13346,6045
13348,1419
13350,9827
13352,32
13353,10
13354,3944
13355,897
13357,10855
13360,163
13361,813
13362,173
13363,2279
13364,106
13365,8469
13367,8617
13368,1063
13402,1774
13403,7258
13404,158
13406,710
13407,5155
13408,3775
13409,2519
13410,281
13411,3189
13413,16382
13415,66
13416,2346
13417,3317
13418,324
13420,933
13421,13291
13424,2468
13425,2113
13428,1754
13431,1773
13433,1844
13435,287
13436,123
13437,423
13438,3253
13439,3518
13440,41243
13441,124
13450,42
13452,4553
13454,571
13456,3962
13459,2405
13460,4279
13461,3031
13464,1378
13468,471
13469,926
13470,649
13471,3313
13472,66
13473,642
13475,16
13476,3736
13477,1437
13478,2760
13480,3398
13483,324
13484,297
13485,1009
13486,864
13488,151
13489,679
13490,1757
13491,3617
13492,11268
13493,1792
13494,332
13495,2197
13501,37646
13502,32542
13601,37624
13602,4007
13603,9589
13605,4816
13606,2716
13607,1247
13608,1544
13612,2322
13613,2574
13614,333
13615,1162
13616,2229
13617,11034
13618,1563
13619,10640
13620,2245
13621,469
13622,2344
13623,13
13624,5715
13625,1863
13626,2245
13628,209
13630,1451
13633,332
13634,4049
13635,1177
13636,271
13637,4057
13638,362
13639,286
13640,362
13641,65
13642,9871
13643,36
13646,2030
13647,37
13648,2298
13650,1687
13651,153
13652,1696
13654,2722
13655,3431
13656,3108
13658,2288
13659,479
13660,1558
13661,1368
13662,16069
13664,292
13665,703
13666,228
13667,3118
13668,3291
13669,15782
13670,434
13672,763
13673,2260
13674,145
13675,227
13676,17016
13677,112
13678,276
13679,1989
13680,1460
13681,885
13682,885
13684,1107
13685,2520
13687,503
13690,835
13691,2878
13692,64
13693,402
13694,1441
13695,184
13696,47
13697,1896
13730,2683
13731,880
13732,7796
13733,4861
13734,2028
13736,2153
13739,796
13740,547
13743,3576
13744,1143
13746,2000
13748,3779
13750,919
13751,105
13752,771
13753,5777
13754,3233
13755,1148
13756,414
13757,1318
13760,43350
13774,192
13775,1769
13776,514
13777,352
13778,5557
13780,1036
13782,665
13783,2665
13784,106
13786,384
13787,3502
13788,990
13790,17875
13794,70
13795,3424
13796,1400
13797,2194
13801,1413
13802,562
13803,4240
13804,353
13806,288
13807,1278
13808,1534
13809,1546
13810,1114
13811,4313
13812,2482
13813,609
13815,12985
13820,21997
13825,3193
13826,15
13827,11315
13830,5196
13832,663
13833,3947
13834,253
13835,1276
13838,4284
13839,1072
13841,634
13842,543
13843,2099
13844,758
13845,138
13846,351
13847,84
13849,4334
13850,22186
13856,6009
13859,189
13860,26
13861,343
13862,4429
13863,766
13864,1011
13865,6135
13901,19195
13902,6149
13903,18496
13904,9948
13905,26194
14001,9549
14004,12496
14005,1973
14006,9949
14008,1315
14009,5341
14011,9470
14012,2379
14013,1708
14020,22642
14024,1567
14025,3223
14026,588
14028,1703
14030,1775
14031,10301
14032,8955
14033,1754
14034,2800
14035,77
14036,4729
14037,1012
14039,92
14040,2179
14041,166
14042,3966
14043,24420
14047,6298
14048,14177
14051,20198
14052,16614
14054,1471
14055,1562
14057,8284
14058,1951
14059,10144
14060,289
14061,389
14062,3248
14063,14676
14065,1763
14066,1286
14067,5328
14068,6632
14069,721
14070,6847
14072,20897
14075,42471
14080,4158
14081,3130
14082,604
14085,7306
14086,32671
14091,1111
14092,11083
14094,49170
14098,2905
14101,1972
14102,1163
14103,10541
14105,4570
14108,6082
14109,1131
14111,3337
14112,18
14113,523
14120,44437
14125,3733
14126,531
14127,30297
14129,1470
14130,165
14131,5039
14132,5792
14134,115
14135,123
14136,4551
14138,2006
14139,2438
14141,7497
14143,940
14145,1785
14150,40825
14167,1621
14168,32
14169,94
14170,2544
14171,1956
14172,2978
14173,387
14174,5475
14201,11680
14202,3474
14203,1666
14204,8649
14206,19869
14207,23808
14208,10805
14209,7410
14210,14723
14211,21900
14212,10695
14213,24167
14214,19775
14215,39962
14216,22280
14217,22974
